,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
74,8.0,19.0,20.0,11.0,47.0,72.0,4.0,40.0,18.0,7.0,20.0,27.0,60.0,6.0,18.0,29.0,18.0,38.0,21.0,37.0,5.0,15.0,2.0,10.0,20.0,4.0,36.0,23.0,2.0,5.0,12.0,3.0,47.0,4.0,18.0,3.0,3.0,3.0,11.0,13.0,15.0,2.0,74.0,28.0,1.0,4.0,3.0,25.0,28.0,46.0,3.0,9.0,17.0,6.0,8.0,44.0,37.0,1.0,12.0,36.0,19.0,3.0,4.0,6.0,16.0,4.0,8.0,4.0,21.0,13.0,2.0,12.0,4.0,2.0,23.0,5.0,2.0,12.0,12.0,39.0,11.0,27.0,42.0,6.0,65.0,2.0,13.0,3.0,2.0,45.0,9.0,4.0,4.0,16.0,65.0,4.0,14.0,7.0,46.0,14.0,23.0,8.0,7.0,50.0,12.0,39.0,17.0,9.0,8.0,15.0,16.0,5.0,12.0,10.0,2.0,1.0,30.0,25.0,12.0,29.0,1.0,6.0,14.0,27.0,20.0,14.0,6.0,10.0,26.0,7.0,8.0,3.0,5.0,38.0,14.0,9.0,29.0,25.0,3.0,23.0,15.0,3.0,17.0,1.0,13.0,1.0,4.0,10.0,26.0,15.0,5.0,10.0,6.0,16.0,6.0,35.0,11.0,5.0,22.0,10.0,24.0,3.0,11.0,21.0,5.0,5.0,1.0,5.0,23.0,86.0,15.0,8.0,9.0,3.0,13.0,6.0,51.0,11.0,2.0,13.0,35.0,28.0,31.0,5.0,17.0,6.0,21.0,9.0,11.0,19.0,5.0,5.0,6.0,17.0,15.0,9.0,42.0,16.0,38.0,8.0
75,1.0,31.0,11.0,30.0,42.0,7.0,22.0,18.0,1.0,14.0,12.0,26.0,2.0,31.0,5.0,17.0,33.0,18.0,30.0,4.0,12.0,2.0,33.0,8.0,32.0,60.0,3.0,12.0,2.0,4.0,31.0,22.0,38.0,20.0,2.0,8.0,17.0,35.0,11.0,2.0,14.0,1.0,13.0,32.0,27.0,10.0,15.0,5.0,16.0,2.0,12.0,6.0,8.0,7.0,7.0,7.0,3.0,2.0,47.0,4.0,29.0,8.0,21.0,44.0,39.0,24.0,7.0,27.0,6.0,21.0,66.0,5.0,2.0,6.0,3.0,13.0,22.0,28.0,24.0,4.0,22.0,129.0,6.0,7.0,50.0,8.0,1.0,9.0,11.0,24.0,4.0,16.0,4.0,17.0,20.0,32.0,3.0,23.0,3.0,22.0,13.0,48.0,11.0,1.0,14.0,7.0,21.0,6.0,4.0,35.0,2.0,9.0,18.0,2.0,16.0,11.0,39.0,10.0,7.0,20.0,19.0,17.0,24.0,48.0,10.0,38.0,24.0,11.0,15.0,5.0,4.0,13.0,1.0,34.0,12.0,7.0,13.0,11.0,9.0,20.0,2.0,12.0,1.0,7.0,38.0,3.0,11.0,19.0,21.0,27.0,16.0,2.0,3.0,29.0,12.0,27.0,41.0,5.0,14.0,27.0,107.0,3.0,6.0,11.0,16.0,26.0,5.0,42.0,5.0,8.0,6.0,22.0,14.0,2.0,21.0,3.0,1.0,14.0,10.0,4.0,7.0,2.0,27.0,3.0,3.0,29.0,34.0,18.0,41.0,7.0,8.0,7.0,9.0,19.0,39.0,8.0,19.0,2.0,4.0,25.0
76,50.0,72.0,15.0,24.0,8.0,7.0,7.0,9.0,9.0,6.0,32.0,51.0,4.0,32.0,11.0,43.0,20.0,7.0,16.0,35.0,5.0,8.0,7.0,2.0,12.0,9.0,9.0,7.0,26.0,2.0,30.0,8.0,2.0,23.0,44.0,32.0,13.0,3.0,22.0,9.0,4.0,4.0,1.0,10.0,67.0,5.0,11.0,2.0,36.0,8.0,6.0,8.0,12.0,6.0,14.0,7.0,12.0,11.0,19.0,78.0,28.0,20.0,17.0,10.0,15.0,2.0,11.0,3.0,63.0,1.0,39.0,11.0,10.0,1.0,13.0,3.0,1.0,28.0,1.0,34.0,26.0,28.0,2.0,5.0,11.0,1.0,17.0,1.0,22.0,9.0,19.0,7.0,26.0,36.0,2.0,10.0,2.0,29.0,6.0,2.0,40.0,2.0,15.0,14.0,8.0,5.0,41.0,11.0,36.0,5.0,10.0,4.0,15.0,21.0,9.0,10.0,14.0,23.0,11.0,4.0,24.0,4.0,2.0,18.0,7.0,10.0,69.0,20.0,1.0,11.0,17.0,27.0,1.0,17.0,24.0,6.0,17.0,4.0,15.0,9.0,19.0,28.0,24.0,5.0,21.0,12.0,51.0,2.0,2.0,48.0,36.0,34.0,17.0,1.0,27.0,13.0,72.0,22.0,7.0,5.0,4.0,8.0,5.0,7.0,24.0,21.0,3.0,14.0,1.0,15.0,27.0,2.0,55.0,50.0,4.0,17.0,2.0,43.0,19.0,35.0,7.0,23.0,9.0,7.0,28.0,30.0,20.0,43.0,19.0,12.0,26.0,5.0,44.0,14.0,2.0,5.0,9.0,57.0,9.0,28.0
77,2.0,64.0,15.0,2.0,4.0,23.0,4.0,6.0,5.0,13.0,44.0,26.0,4.0,8.0,13.0,39.0,41.0,19.0,2.0,9.0,8.0,6.0,13.0,13.0,49.0,22.0,4.0,3.0,7.0,12.0,13.0,24.0,10.0,6.0,38.0,17.0,34.0,5.0,48.0,9.0,19.0,86.0,8.0,11.0,13.0,22.0,14.0,2.0,16.0,28.0,15.0,21.0,8.0,10.0,97.0,26.0,19.0,10.0,50.0,3.0,8.0,2.0,2.0,5.0,35.0,14.0,8.0,53.0,13.0,42.0,3.0,3.0,12.0,8.0,3.0,5.0,18.0,29.0,10.0,2.0,9.0,9.0,2.0,1.0,6.0,8.0,1.0,25.0,13.0,10.0,3.0,23.0,8.0,21.0,5.0,2.0,1.0,4.0,4.0,38.0,6.0,16.0,10.0,16.0,5.0,51.0,3.0,18.0,9.0,11.0,2.0,14.0,3.0,22.0,22.0,27.0,2.0,4.0,4.0,19.0,18.0,1.0,14.0,31.0,18.0,44.0,9.0,11.0,33.0,6.0,6.0,4.0,6.0,3.0,20.0,6.0,30.0,31.0,17.0,22.0,31.0,2.0,1.0,49.0,15.0,17.0,28.0,5.0,6.0,2.0,11.0,2.0,13.0,7.0,31.0,8.0,6.0,16.0,13.0,33.0,13.0,3.0,12.0,6.0,17.0,61.0,32.0,11.0,32.0,37.0,11.0,13.0,8.0,34.0,28.0,8.0,17.0,6.0,9.0,9.0,5.0,5.0,41.0,7.0,3.0,27.0,5.0,6.0,4.0,9.0,3.0,11.0,17.0,14.0,4.0,2.0,22.0,46.0,11.0,4.0
78,5.0,10.0,12.0,11.0,51.0,29.0,17.0,56.0,1.0,28.0,2.0,1.0,4.0,10.0,28.0,22.0,18.0,3.0,43.0,56.0,24.0,20.0,37.0,7.0,3.0,6.0,6.0,19.0,6.0,36.0,14.0,1.0,2.0,3.0,42.0,1.0,11.0,27.0,8.0,28.0,9.0,5.0,9.0,54.0,4.0,16.0,3.0,2.0,36.0,7.0,34.0,2.0,3.0,3.0,18.0,21.0,6.0,10.0,13.0,8.0,26.0,13.0,4.0,12.0,3.0,1.0,20.0,5.0,31.0,3.0,3.0,4.0,7.0,18.0,13.0,3.0,3.0,14.0,33.0,12.0,6.0,13.0,5.0,25.0,20.0,3.0,10.0,5.0,1.0,12.0,32.0,7.0,10.0,55.0,3.0,26.0,1.0,34.0,8.0,9.0,2.0,9.0,1.0,8.0,12.0,4.0,49.0,2.0,16.0,4.0,58.0,7.0,20.0,16.0,17.0,10.0,3.0,5.0,36.0,27.0,23.0,16.0,27.0,12.0,5.0,7.0,8.0,39.0,19.0,22.0,29.0,67.0,9.0,10.0,66.0,11.0,19.0,3.0,4.0,1.0,12.0,1.0,6.0,17.0,2.0,5.0,12.0,10.0,5.0,31.0,2.0,37.0,1.0,1.0,30.0,8.0,11.0,7.0,15.0,7.0,10.0,13.0,4.0,1.0,11.0,7.0,17.0,22.0,26.0,31.0,3.0,5.0,7.0,7.0,10.0,11.0,1.0,5.0,14.0,4.0,5.0,28.0,4.0,12.0,12.0,10.0,6.0,5.0,6.0,1.0,5.0,13.0,7.0,2.0,1.0,10.0,15.0,6.0,4.0,10.0
79,2.0,7.0,4.0,49.0,7.0,8.0,20.0,1.0,15.0,25.0,6.0,8.0,16.0,4.0,12.0,34.0,32.0,11.0,46.0,77.0,1.0,3.0,14.0,5.0,45.0,43.0,21.0,12.0,22.0,3.0,3.0,6.0,13.0,49.0,24.0,8.0,28.0,44.0,15.0,4.0,47.0,1.0,19.0,40.0,2.0,1.0,29.0,12.0,38.0,29.0,5.0,14.0,44.0,41.0,10.0,5.0,12.0,18.0,33.0,4.0,8.0,81.0,27.0,12.0,2.0,5.0,27.0,7.0,4.0,10.0,7.0,5.0,3.0,17.0,1.0,23.0,4.0,22.0,60.0,38.0,11.0,2.0,25.0,3.0,19.0,8.0,19.0,9.0,13.0,7.0,8.0,53.0,14.0,4.0,41.0,1.0,20.0,50.0,31.0,22.0,61.0,26.0,27.0,19.0,1.0,20.0,17.0,20.0,43.0,52.0,28.0,16.0,9.0,12.0,10.0,15.0,4.0,8.0,26.0,21.0,26.0,2.0,7.0,63.0,7.0,51.0,7.0,1.0,14.0,16.0,18.0,1.0,1.0,7.0,4.0,8.0,8.0,14.0,20.0,1.0,7.0,1.0,19.0,31.0,42.0,7.0,10.0,11.0,14.0,9.0,8.0,2.0,3.0,8.0,2.0,1.0,4.0,3.0,1.0,35.0,15.0,3.0,3.0,3.0,2.0,52.0,5.0,3.0,7.0,23.0,9.0,40.0,10.0,3.0,2.0,3.0,11.0,11.0,4.0,15.0,12.0,3.0,12.0,5.0,12.0,20.0,4.0,8.0,17.0,20.0,1.0,11.0,19.0,6.0,15.0,28.0,24.0,3.0,12.0,24.0
80,18.0,6.0,12.0,7.0,8.0,1.0,10.0,19.0,2.0,14.0,11.0,54.0,9.0,5.0,65.0,3.0,24.0,9.0,5.0,1.0,2.0,17.0,7.0,1.0,32.0,4.0,30.0,35.0,2.0,4.0,13.0,6.0,1.0,19.0,23.0,31.0,11.0,5.0,5.0,7.0,49.0,15.0,14.0,1.0,7.0,6.0,9.0,21.0,1.0,15.0,32.0,33.0,17.0,14.0,23.0,60.0,2.0,1.0,5.0,3.0,46.0,13.0,15.0,20.0,25.0,30.0,15.0,19.0,1.0,28.0,4.0,10.0,6.0,2.0,1.0,12.0,44.0,13.0,5.0,19.0,9.0,21.0,37.0,2.0,4.0,18.0,24.0,39.0,14.0,3.0,4.0,16.0,3.0,12.0,5.0,4.0,7.0,15.0,63.0,68.0,6.0,10.0,38.0,17.0,22.0,15.0,19.0,1.0,26.0,19.0,8.0,29.0,35.0,32.0,5.0,2.0,12.0,3.0,37.0,5.0,77.0,20.0,3.0,5.0,20.0,3.0,27.0,14.0,18.0,4.0,3.0,40.0,8.0,18.0,2.0,20.0,10.0,1.0,10.0,1.0,4.0,14.0,28.0,21.0,1.0,9.0,1.0,24.0,6.0,4.0,59.0,2.0,28.0,19.0,27.0,4.0,7.0,9.0,22.0,10.0,1.0,1.0,31.0,15.0,19.0,1.0,6.0,7.0,4.0,9.0,28.0,5.0,4.0,13.0,8.0,12.0,22.0,11.0,103.0,9.0,6.0,55.0,7.0,11.0,48.0,4.0,10.0,41.0,14.0,5.0,17.0,2.0,12.0,9.0,4.0,15.0,16.0,8.0,36.0,3.0
81,1.0,8.0,14.0,1.0,28.0,9.0,35.0,7.0,7.0,18.0,12.0,18.0,2.0,3.0,7.0,1.0,6.0,15.0,4.0,18.0,18.0,12.0,11.0,5.0,10.0,2.0,30.0,5.0,17.0,5.0,9.0,23.0,16.0,14.0,18.0,11.0,23.0,8.0,5.0,66.0,1.0,5.0,12.0,10.0,46.0,18.0,2.0,1.0,48.0,4.0,5.0,5.0,4.0,6.0,18.0,2.0,9.0,19.0,3.0,25.0,11.0,27.0,13.0,40.0,18.0,12.0,6.0,4.0,3.0,16.0,1.0,5.0,30.0,4.0,20.0,1.0,52.0,32.0,12.0,13.0,6.0,5.0,14.0,9.0,32.0,1.0,32.0,14.0,18.0,4.0,4.0,7.0,1.0,6.0,6.0,13.0,3.0,11.0,37.0,15.0,7.0,2.0,10.0,2.0,24.0,16.0,7.0,15.0,17.0,10.0,35.0,12.0,7.0,6.0,53.0,3.0,17.0,7.0,9.0,1.0,23.0,2.0,29.0,4.0,2.0,7.0,4.0,24.0,21.0,6.0,34.0,4.0,14.0,17.0,44.0,19.0,53.0,17.0,15.0,11.0,29.0,8.0,29.0,39.0,19.0,11.0,2.0,2.0,32.0,6.0,19.0,8.0,4.0,3.0,34.0,9.0,5.0,7.0,6.0,18.0,45.0,2.0,9.0,57.0,5.0,30.0,8.0,14.0,5.0,1.0,7.0,2.0,9.0,7.0,14.0,67.0,7.0,11.0,19.0,14.0,8.0,14.0,70.0,2.0,2.0,6.0,2.0,1.0,30.0,8.0,73.0,21.0,1.0,11.0,14.0,8.0,43.0,9.0,15.0,2.0
82,5.0,7.0,13.0,2.0,3.0,41.0,17.0,2.0,26.0,4.0,14.0,32.0,9.0,14.0,10.0,13.0,11.0,12.0,6.0,11.0,2.0,6.0,2.0,55.0,5.0,7.0,4.0,7.0,37.0,11.0,42.0,5.0,4.0,1.0,7.0,8.0,2.0,2.0,17.0,1.0,12.0,1.0,49.0,2.0,8.0,9.0,1.0,10.0,11.0,10.0,1.0,12.0,12.0,23.0,12.0,1.0,4.0,3.0,11.0,7.0,4.0,1.0,4.0,4.0,19.0,7.0,41.0,5.0,16.0,8.0,66.0,12.0,3.0,8.0,5.0,5.0,2.0,1.0,31.0,4.0,1.0,6.0,14.0,4.0,9.0,4.0,40.0,2.0,1.0,47.0,4.0,36.0,6.0,1.0,25.0,29.0,9.0,19.0,21.0,1.0,1.0,4.0,19.0,11.0,10.0,2.0,4.0,25.0,38.0,7.0,2.0,7.0,23.0,1.0,6.0,9.0,10.0,15.0,35.0,10.0,36.0,5.0,5.0,17.0,34.0,4.0,4.0,2.0,3.0,3.0,18.0,22.0,15.0,9.0,18.0,3.0,14.0,22.0,7.0,13.0,19.0,1.0,3.0,1.0,4.0,13.0,4.0,17.0,10.0,8.0,11.0,55.0,29.0,16.0,4.0,14.0,28.0,26.0,46.0,12.0,12.0,11.0,22.0,32.0,10.0,2.0,19.0,4.0,16.0,9.0,46.0,18.0,38.0,14.0,24.0,28.0,49.0,12.0,4.0,17.0,4.0,14.0,7.0,2.0,2.0,8.0,34.0,20.0,1.0,15.0,14.0,11.0,8.0,5.0,8.0,13.0,38.0,38.0,2.0,13.0
83,5.0,31.0,2.0,13.0,4.0,9.0,4.0,1.0,1.0,12.0,8.0,2.0,7.0,8.0,41.0,28.0,32.0,15.0,34.0,2.0,16.0,43.0,17.0,1.0,4.0,26.0,3.0,32.0,4.0,7.0,6.0,4.0,26.0,6.0,56.0,3.0,20.0,35.0,19.0,1.0,5.0,20.0,47.0,4.0,10.0,4.0,21.0,23.0,16.0,28.0,22.0,17.0,10.0,27.0,1.0,32.0,2.0,12.0,61.0,20.0,7.0,27.0,2.0,2.0,32.0,3.0,4.0,33.0,1.0,1.0,48.0,63.0,9.0,21.0,2.0,2.0,20.0,11.0,10.0,17.0,9.0,19.0,13.0,4.0,23.0,49.0,4.0,2.0,1.0,19.0,17.0,2.0,16.0,28.0,40.0,9.0,20.0,11.0,37.0,22.0,27.0,10.0,18.0,5.0,42.0,24.0,1.0,10.0,44.0,2.0,22.0,48.0,3.0,1.0,31.0,14.0,7.0,1.0,28.0,16.0,10.0,35.0,15.0,63.0,3.0,18.0,18.0,4.0,34.0,36.0,1.0,1.0,62.0,9.0,14.0,30.0,19.0,18.0,7.0,12.0,29.0,17.0,14.0,13.0,5.0,8.0,3.0,1.0,28.0,12.0,7.0,7.0,8.0,55.0,17.0,49.0,13.0,6.0,39.0,20.0,20.0,13.0,6.0,27.0,1.0,10.0,12.0,13.0,1.0,2.0,1.0,24.0,2.0,9.0,9.0,2.0,18.0,14.0,1.0,17.0,14.0,1.0,10.0,15.0,12.0,7.0,12.0,5.0,64.0,1.0,5.0,6.0,5.0,2.0,18.0,1.0,11.0,4.0,16.0,8.0
84,33.0,9.0,50.0,14.0,3.0,93.0,32.0,3.0,14.0,31.0,20.0,74.0,3.0,26.0,66.0,25.0,13.0,24.0,67.0,5.0,3.0,3.0,11.0,1.0,8.0,22.0,1.0,6.0,16.0,31.0,6.0,2.0,14.0,18.0,15.0,1.0,8.0,25.0,3.0,24.0,17.0,14.0,20.0,7.0,16.0,16.0,1.0,1.0,9.0,14.0,11.0,12.0,2.0,26.0,33.0,1.0,18.0,22.0,7.0,1.0,36.0,25.0,1.0,6.0,45.0,34.0,1.0,20.0,3.0,16.0,7.0,29.0,7.0,2.0,5.0,2.0,3.0,47.0,29.0,41.0,10.0,9.0,4.0,7.0,4.0,30.0,14.0,8.0,5.0,1.0,5.0,2.0,78.0,11.0,18.0,12.0,18.0,11.0,10.0,3.0,32.0,19.0,5.0,7.0,14.0,7.0,17.0,19.0,1.0,8.0,3.0,15.0,39.0,22.0,1.0,41.0,1.0,18.0,26.0,11.0,13.0,6.0,5.0,2.0,1.0,21.0,1.0,16.0,25.0,7.0,28.0,3.0,2.0,15.0,4.0,35.0,13.0,7.0,10.0,1.0,42.0,6.0,9.0,2.0,10.0,1.0,4.0,50.0,2.0,4.0,2.0,37.0,1.0,6.0,12.0,8.0,3.0,7.0,14.0,17.0,24.0,9.0,9.0,18.0,1.0,1.0,1.0,12.0,8.0,5.0,17.0,26.0,5.0,28.0,5.0,1.0,6.0,2.0,40.0,2.0,1.0,2.0,41.0,16.0,1.0,1.0,8.0,28.0,18.0,10.0,9.0,28.0,7.0,15.0,35.0,1.0,5.0,2.0,49.0,45.0
85,11.0,17.0,1.0,8.0,2.0,22.0,9.0,2.0,2.0,11.0,17.0,6.0,47.0,1.0,1.0,4.0,9.0,73.0,9.0,3.0,10.0,2.0,1.0,40.0,18.0,32.0,13.0,1.0,3.0,6.0,4.0,7.0,21.0,34.0,7.0,18.0,3.0,6.0,14.0,5.0,30.0,14.0,10.0,14.0,1.0,13.0,5.0,9.0,6.0,1.0,13.0,18.0,11.0,6.0,4.0,5.0,14.0,27.0,11.0,6.0,7.0,5.0,7.0,5.0,47.0,54.0,13.0,36.0,6.0,9.0,7.0,6.0,4.0,57.0,37.0,7.0,10.0,28.0,27.0,27.0,50.0,1.0,16.0,1.0,2.0,28.0,21.0,2.0,15.0,54.0,15.0,4.0,3.0,5.0,21.0,28.0,1.0,13.0,2.0,41.0,20.0,13.0,7.0,1.0,12.0,1.0,1.0,23.0,24.0,6.0,1.0,15.0,18.0,12.0,23.0,35.0,10.0,1.0,8.0,1.0,3.0,22.0,57.0,3.0,9.0,3.0,11.0,14.0,10.0,19.0,3.0,18.0,13.0,21.0,76.0,8.0,5.0,9.0,8.0,6.0,10.0,4.0,30.0,8.0,18.0,29.0,6.0,4.0,10.0,9.0,25.0,1.0,3.0,14.0,2.0,14.0,62.0,31.0,19.0,63.0,39.0,7.0,10.0,7.0,32.0,4.0,2.0,13.0,2.0,4.0,25.0,3.0,25.0,7.0,10.0,3.0,13.0,17.0,26.0,2.0,6.0,28.0,2.0,16.0,35.0,23.0,36.0,25.0,7.0,40.0,9.0,10.0,4.0,3.0,4.0,11.0,21.0,9.0,42.0,33.0
86,15.0,66.0,26.0,4.0,6.0,1.0,10.0,4.0,2.0,14.0,2.0,5.0,8.0,20.0,12.0,26.0,20.0,3.0,6.0,14.0,16.0,19.0,9.0,3.0,2.0,31.0,2.0,11.0,27.0,34.0,1.0,3.0,13.0,17.0,16.0,14.0,5.0,1.0,18.0,8.0,5.0,4.0,1.0,11.0,6.0,15.0,7.0,14.0,23.0,6.0,17.0,95.0,20.0,2.0,13.0,2.0,23.0,18.0,4.0,39.0,1.0,18.0,54.0,33.0,2.0,16.0,17.0,14.0,4.0,2.0,12.0,3.0,45.0,17.0,3.0,30.0,12.0,1.0,1.0,4.0,4.0,22.0,6.0,5.0,5.0,4.0,12.0,11.0,9.0,37.0,2.0,34.0,12.0,1.0,25.0,1.0,58.0,21.0,34.0,39.0,49.0,1.0,14.0,27.0,4.0,2.0,14.0,32.0,8.0,1.0,15.0,6.0,25.0,58.0,18.0,3.0,8.0,2.0,20.0,44.0,12.0,28.0,22.0,3.0,16.0,1.0,8.0,36.0,79.0,4.0,1.0,3.0,6.0,4.0,45.0,1.0,11.0,1.0,15.0,20.0,9.0,26.0,1.0,24.0,54.0,12.0,1.0,4.0,1.0,14.0,6.0,1.0,39.0,7.0,1.0,11.0,21.0,3.0,1.0,2.0,9.0,19.0,38.0,4.0,49.0,5.0,25.0,63.0,57.0,2.0,16.0,57.0,23.0,12.0,2.0,2.0,5.0,7.0,10.0,1.0,13.0,1.0,10.0,11.0,1.0,7.0,9.0,24.0,17.0,8.0,43.0,2.0,21.0,1.0,2.0,16.0,7.0,1.0,30.0,15.0
87,31.0,54.0,1.0,1.0,15.0,19.0,35.0,29.0,14.0,6.0,46.0,1.0,19.0,2.0,17.0,55.0,7.0,1.0,12.0,48.0,8.0,1.0,1.0,31.0,18.0,15.0,18.0,35.0,7.0,1.0,22.0,1.0,24.0,1.0,7.0,1.0,30.0,2.0,37.0,28.0,9.0,20.0,20.0,34.0,31.0,8.0,4.0,1.0,1.0,51.0,63.0,2.0,15.0,5.0,13.0,11.0,10.0,24.0,24.0,6.0,20.0,1.0,4.0,16.0,4.0,18.0,8.0,29.0,6.0,1.0,2.0,16.0,3.0,8.0,21.0,21.0,2.0,1.0,1.0,5.0,1.0,6.0,4.0,1.0,4.0,10.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,1.0,68.0,9.0,4.0,9.0,1.0,27.0,3.0,15.0,20.0,4.0,1.0,3.0,33.0,4.0,24.0,3.0,11.0,7.0,4.0,31.0,11.0,11.0,4.0,1.0,17.0,1.0,39.0,73.0,24.0,19.0,23.0,17.0,1.0,15.0,16.0,4.0,64.0,22.0,12.0,1.0,2.0,23.0,9.0,10.0,7.0,2.0,7.0,1.0,17.0,16.0,18.0,14.0,1.0,8.0,1.0,7.0,33.0,2.0,4.0,2.0,18.0,8.0,15.0,49.0,69.0,5.0,14.0,1.0,18.0,2.0,1.0,14.0,12.0,4.0,11.0,17.0,4.0,17.0,3.0,2.0,3.0,1.0,17.0,13.0,4.0,24.0,12.0,25.0,4.0,2.0,11.0,4.0,21.0,37.0,2.0,4.0,11.0,53.0,4.0,8.0,14.0,19.0,12.0,4.0
88,23.0,7.0,40.0,4.0,1.0,28.0,14.0,43.0,7.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,12.0,1.0,21.0,1.0,26.0,19.0,8.0,22.0,34.0,39.0,12.0,1.0,1.0,25.0,1.0,23.0,20.0,8.0,17.0,1.0,22.0,50.0,24.0,3.0,4.0,26.0,59.0,18.0,7.0,39.0,1.0,17.0,58.0,10.0,4.0,9.0,51.0,6.0,5.0,9.0,2.0,59.0,4.0,12.0,3.0,1.0,1.0,5.0,6.0,40.0,1.0,4.0,40.0,1.0,11.0,24.0,4.0,1.0,13.0,13.0,3.0,13.0,16.0,19.0,5.0,36.0,5.0,16.0,22.0,8.0,19.0,2.0,6.0,42.0,1.0,1.0,19.0,1.0,6.0,43.0,1.0,17.0,22.0,6.0,8.0,1.0,5.0,13.0,97.0,12.0,16.0,8.0,2.0,4.0,32.0,22.0,42.0,17.0,1.0,26.0,21.0,15.0,1.0,38.0,8.0,4.0,16.0,11.0,3.0,1.0,4.0,48.0,10.0,2.0,1.0,34.0,1.0,19.0,18.0,1.0,2.0,7.0,24.0,2.0,14.0,20.0,23.0,23.0,7.0,5.0,3.0,7.0,34.0,17.0,60.0,1.0,33.0,1.0,77.0,33.0,69.0,8.0,4.0,41.0,5.0,2.0,80.0,14.0,23.0,3.0,10.0,2.0,1.0,1.0,41.0,23.0,40.0,41.0,5.0,4.0,2.0,30.0,2.0,2.0,54.0,4.0,1.0,15.0,26.0,18.0,29.0,35.0,22.0,23.0,8.0,1.0,2.0,13.0,4.0,44.0
89,14.0,5.0,6.0,3.0,1.0,23.0,10.0,2.0,3.0,1.0,5.0,2.0,16.0,9.0,6.0,12.0,17.0,10.0,33.0,11.0,27.0,5.0,13.0,9.0,12.0,1.0,4.0,5.0,12.0,5.0,5.0,1.0,13.0,10.0,6.0,1.0,7.0,18.0,14.0,8.0,8.0,3.0,12.0,6.0,1.0,1.0,6.0,1.0,32.0,15.0,1.0,1.0,1.0,14.0,23.0,4.0,1.0,13.0,13.0,26.0,5.0,5.0,1.0,16.0,2.0,7.0,6.0,16.0,39.0,21.0,23.0,7.0,2.0,61.0,7.0,1.0,1.0,1.0,1.0,12.0,16.0,42.0,17.0,2.0,54.0,24.0,15.0,16.0,1.0,14.0,1.0,3.0,18.0,49.0,1.0,2.0,56.0,47.0,1.0,13.0,17.0,5.0,3.0,6.0,2.0,15.0,25.0,28.0,1.0,10.0,5.0,7.0,1.0,32.0,13.0,4.0,23.0,12.0,34.0,1.0,65.0,2.0,9.0,31.0,8.0,7.0,18.0,13.0,60.0,6.0,15.0,3.0,7.0,21.0,1.0,3.0,5.0,29.0,1.0,11.0,17.0,8.0,1.0,3.0,5.0,1.0,1.0,13.0,4.0,52.0,2.0,1.0,31.0,1.0,3.0,9.0,16.0,17.0,40.0,39.0,39.0,61.0,7.0,4.0,1.0,2.0,30.0,13.0,4.0,1.0,2.0,4.0,42.0,6.0,1.0,11.0,1.0,29.0,8.0,8.0,1.0,6.0,2.0,4.0,22.0,12.0,6.0,1.0,7.0,1.0,5.0,1.0,1.0,18.0,6.0,46.0,2.0,5.0,1.0,1.0
